dist_km,elevation_m,grade_pct,curvature_deg_100m,speed_kmh,legal_kmh,limit_source,lat,lon
30.3,694.9,-1.3,7.61,88.0,100,osm,48.99772,13.1385
30.325,694.4,-1.64,6.16,88.0,100,osm,48.99793,13.13861
30.35,693.9,-1.95,8.61,88.0,100,osm,48.99815,13.13868
30.375,693.3,-2.2,7.38,88.0,100,stvo,48.99837,13.13876
30.4,692.6,-2.36,4.19,88.0,100,osm,48.99859,13.13884
30.425,691.9,-2.39,3.96,88.0,100,osm,48.99881,13.13889
30.45,691.2,-2.27,3.96,88.0,100,stvo,48.99903,13.13894
30.475,690.5,-2.0,0.91,88.0,100,stvo,48.99926,13.13899
30.5,689.8,-1.59,0.28,88.0,100,stvo,48.99948,13.13903
30.525,689.0,-1.07,0.47,88.0,100,stvo,48.9997,13.13908
30.55,688.4,-0.46,0.47,88.0,100,osm,48.99992,13.13913
30.575,688.1,0.17,0.47,88.0,100,osm,49.00015,13.13918
30.6,688.1,0.84,0.51,88.0,100,stvo,49.00037,13.13923
30.625,688.5,1.53,0.32,88.0,100,stvo,49.00059,13.13928
30.65,689.1,2.23,0.14,88.0,100,osm,49.00081,13.13933
30.675,690.1,2.9,0.29,88.0,100,osm,49.00104,13.13938
30.7,691.2,3.5,0.29,88.0,100,osm,49.00126,13.13943
30.725,692.4,3.99,0.4,88.0,100,osm,49.00148,13.13948
30.75,693.7,4.34,0.47,88.0,100,osm,49.0017,13.13954
30.775,695.1,4.56,1.04,88.0,100,stvo,49.00192,13.13959
30.8,696.4,4.68,2.16,88.0,100,osm,49.00215,13.13965
30.825,697.7,4.71,4.35,88.0,100,osm,49.00237,13.1397
30.85,699.0,4.67,6.16,88.0,100,osm,49.00259,13.13976
30.875,700.1,4.62,7.17,88.0,100,osm,49.00281,13.13982
30.9,701.1,4.56,7.92,88.0,100,osm,49.00303,13.13991
30.925,702.1,4.45,7.35,88.0,100,osm,49.00324,13.14
30.95,703.2,4.27,6.59,88.0,100,osm,49.00346,13.14011
30.975,704.2,4.03,4.62,88.0,100,osm,49.00367,13.14022
31.0,705.2,3.73,3.48,88.0,100,osm,49.00388,13.14034
31.025,706.3,3.37,2.22,88.0,100,stvo,49.00409,13.14047
31.05,707.4,2.95,1.5,88.0,100,osm,49.0043,13.1406
31.075,708.4,2.46,0.51,88.0,100,osm,49.00451,13.14073
31.1,709.3,1.94,0.53,88.0,100,osm,49.00471,13.14086
31.125,709.8,1.4,2.27,88.0,100,osm,49.00492,13.14099
31.15,710.2,0.85,4.97,88.0,100,osm,49.00513,13.14112
31.175,710.2,0.28,6.75,88.0,100,osm,49.00534,13.14125
31.2,710.0,-0.28,8.04,86.2,100,osm,49.00554,13.1414
31.225,709.5,-0.79,8.61,80.0,80,osm,49.00574,13.14156
31.25,709.0,-1.18,6.89,80.0,80,osm,49.00593,13.14173
31.275,708.4,-1.43,6.67,80.0,80,osm,49.00612,13.14192
31.3,707.7,-1.57,9.37,80.0,80,osm,49.00631,13.14211
31.325,707.1,-1.58,9.34,80.0,80,osm,49.0065,13.14229
31.35,706.5,-1.48,12.09,80.0,80,osm,49.00669,13.14247
31.375,706.1,-1.26,13.44,80.0,80,osm,49.0069,13.14261
31.4,705.7,-1.02,13.37,80.0,80,osm,49.0071,13.14274
31.425,705.5,-0.75,11.78,80.0,80,stvo,49.00732,13.14285
31.45,705.5,-0.48,12.28,80.0,80,osm,49.00753,13.14295
31.475,705.5,-0.21,14.15,80.0,80,osm,49.00775,13.14303
31.5,705.6,0.03,13.68,80.0,80,osm,49.00797,13.14308
31.525,705.7,0.25,14.49,80.0,80,osm,49.0082,13.14313
31.55,705.9,0.43,12.6,80.0,80,osm,49.00842,13.14313
31.575,706.1,0.59,12.33,84.3,100,osm,49.00864,13.14313
31.6,706.3,0.75,7.17,88.0,100,osm,49.00887,13.1431
31.625,706.5,0.9,6.25,88.0,100,osm,49.00909,13.14306
31.65,706.6,1.04,2.95,88.0,100,osm,49.00931,13.14302
31.675,706.8,1.15,1.94,88.0,100,stvo,49.00954,13.14297
31.7,707.0,1.26,0.04,88.0,100,stvo,49.00976,13.14292
31.725,707.3,1.37,0.0,88.0,100,stvo,49.00998,13.14287
31.75,707.7,1.47,0.0,88.0,100,stvo,49.0102,13.14282
31.775,708.2,1.55,0.0,88.0,100,stvo,49.01043,13.14277
31.8,708.7,1.59,0.0,88.0,100,stvo,49.01065,13.14272
31.825,709.2,1.6,0.0,88.0,100,stvo,49.01087,13.14267
31.85,709.7,1.57,0.04,88.0,100,stvo,49.01109,13.14262
31.875,710.2,1.48,0.25,88.0,100,stvo,49.01132,13.14257
31.9,710.7,1.35,0.25,88.0,100,osm,49.01154,13.14252
31.925,711.1,1.16,0.25,88.0,100,osm,49.01176,13.14247
31.95,711.4,0.94,0.29,88.0,100,osm,49.01198,13.14242
31.975,711.6,0.72,1.17,88.0,100,stvo,49.01221,13.14237
32.0,711.7,0.46,0.96,88.0,100,osm,49.01243,13.14231
32.025,711.8,0.16,0.96,88.0,100,osm,49.01265,13.14226
32.05,711.7,-0.17,1.69,88.0,100,osm,49.01287,13.14222
32.075,711.6,-0.49,2.07,88.0,100,stvo,49.0131,13.14217
32.1,711.5,-0.78,1.94,88.0,100,osm,49.01332,13.14213
32.125,711.3,-1.07,3.82,88.0,100,osm,49.01354,13.14209
32.15,711.1,-1.38,4.56,88.0,100,osm,49.01377,13.14206
32.175,710.7,-1.69,5.54,88.0,100,osm,49.01399,13.14203
32.2,710.2,-2.02,7.33,88.0,100,osm,49.01422,13.14201
32.225,709.6,-2.34,7.15,88.0,100,osm,49.01444,13.142
32.25,709.1,-2.67,7.55,88.0,100,osm,49.01466,13.142
32.275,708.4,-3.02,9.49,88.0,100,osm,49.01489,13.14202
32.3,707.6,-3.38,9.93,88.0,100,osm,49.01511,13.14204
32.325,706.7,-3.72,7.91,82.4,100,osm,49.01534,13.14208
32.35,705.7,-4.06,9.34,75.9,100,osm,49.01556,13.14214
32.375,704.6,-4.38,10.19,68.7,100,osm,49.01578,13.14222
32.4,703.5,-4.72,17.69,60.7,100,osm,49.016,13.1423
32.425,702.3,-5.04,61.71,51.5,100,osm,49.01621,13.14239
32.45,700.9,-5.31,80.13,45.2,100,osm,49.01642,13.1425
32.475,699.5,-5.55,84.65,43.9,100,osm,49.01661,13.14269
32.5,698.0,-5.78,86.85,43.4,100,stvo,49.01677,13.14257
32.525,696.5,-5.96,78.28,45.7,100,stvo,49.01692,13.14231
32.55,694.9,-6.1,33.45,52.9,100,stvo,49.01709,13.14209
32.575,693.3,-6.19,17.16,59.3,100,osm,49.01728,13.1419
32.6,691.7,-6.26,10.79,65.0,100,osm,49.01747,13.14172
32.625,690.0,-6.31,10.67,70.3,100,osm,49.01765,13.14153
32.65,688.3,-6.33,13.71,75.2,100,osm,49.01784,13.14133
32.675,686.7,-6.29,12.36,79.8,100,osm,49.01802,13.14112
32.7,685.2,-6.21,11.25,84.1,100,osm,49.01818,13.14089
32.725,683.7,-6.09,11.53,88.0,100,osm,49.01833,13.14063
32.75,682.2,-5.94,8.49,88.0,100,osm,49.01847,13.14037
32.775,680.6,-5.79,5.58,88.0,100,osm,49.01862,13.14011
32.8,679.0,-5.63,5.58,88.0,100,osm,49.01876,13.13984
32.825,677.6,-5.46,12.71,88.0,100,osm,49.01891,13.13958
32.85,676.3,-5.28,15.57,88.0,100,osm,49.01906,13.13933
32.875,675.0,-5.08,15.76,88.0,100,osm,49.01922,13.13909
32.9,673.8,-4.85,15.58,88.0,100,osm,49.0194,13.13889
32.925,672.6,-4.59,15.58,88.0,100,osm,49.01959,13.13871
32.95,671.4,-4.33,7.26,88.0,100,osm,49.01979,13.13854
32.975,670.3,-4.11,3.9,88.0,100,osm,49.01999,13.13839
33.0,669.4,-3.92,1.54,88.0,100,stvo,49.02019,13.13823
33.025,668.5,-3.75,6.12,88.0,100,stvo,49.02039,13.13808
33.05,667.6,-3.61,7.81,88.0,100,stvo,49.02059,13.13792
33.075,666.8,-3.45,10.12,88.0,100,osm,49.02079,13.13777
33.1,666.0,-3.26,16.22,88.0,100,osm,49.02098,13.13758
33.125,665.3,-3.08,20.16,88.0,100,osm,49.02116,13.13737
33.15,664.5,-2.9,18.47,88.0,100,osm,49.02133,13.13715
33.175,663.8,-2.68,20.65,88.0,100,osm,49.02148,13.1369
33.2,663.0,-2.43,20.36,88.0,100,osm,49.02162,13.13663
33.225,662.3,-2.12,20.15,88.0,100,osm,49.02174,13.13635
33.25,661.7,-1.78,17.43,88.0,100,osm,49.02185,13.13604
33.275,661.1,-1.41,14.09,88.0,100,osm,49.02194,13.13573
33.3,660.7,-1.0,11.24,88.0,100,osm,49.02201,13.13541
33.325,660.4,-0.55,13.27,88.0,100,osm,49.02207,13.13508
33.35,660.3,-0.06,8.35,88.0,100,osm,49.02213,13.13475
33.375,660.4,0.42,13.98,88.0,100,osm,49.02218,13.13441
33.4,660.7,0.89,12.88,88.0,100,osm,49.02226,13.13409
33.425,661.0,1.33,12.9,88.0,100,osm,49.02233,13.13377
33.45,661.5,1.76,19.09,88.0,100,osm,49.02244,13.13346
33.475,662.1,2.13,18.12,88.0,100,osm,49.02255,13.13316
33.5,662.8,2.43,15.83,88.0,100,osm,49.02266,13.13287
33.525,663.6,2.68,23.17,84.0,100,osm,49.02281,13.13261
33.55,664.3,2.89,26.09,79.1,100,osm,49.02296,13.13236
33.575,665.1,3.09,18.62,83.5,100,osm,49.02313,13.13213
33.6,665.9,3.25,21.17,87.7,100,osm,49.02332,13.13195
33.625,666.8,3.37,16.61,88.0,100,osm,49.02349,13.13174
33.65,667.6,3.46,9.27,88.0,100,osm,49.02368,13.13155
33.675,668.5,3.55,5.32,88.0,100,stvo,49.02387,13.13137
33.7,669.4,3.62,2.66,88.0,100,stvo,49.02407,13.1312
33.725,670.3,3.64,0.11,88.0,100,osm,49.02426,13.13102
33.75,671.3,3.64,0.11,88.0,100,osm,49.02445,13.13084
33.775,672.2,3.62,0.11,88.0,100,osm,49.02465,13.13067
33.8,673.2,3.61,0.11,88.0,100,stvo,49.02484,13.13049
33.825,674.2,3.58,0.01,88.0,100,stvo,49.02503,13.13032
33.85,675.2,3.53,0.01,88.0,100,stvo,49.02523,13.13014
33.875,676.0,3.46,0.06,88.0,100,stvo,49.02542,13.12997
33.9,676.9,3.37,0.06,88.0,100,osm,49.02561,13.12979
33.925,677.6,3.28,0.06,88.0,100,osm,49.02581,13.12962
33.95,678.5,3.17,0.06,88.0,100,osm,49.026,13.12944
33.975,679.2,3.05,0.05,88.0,100,stvo,49.02619,13.12927
34.0,680.0,2.98,0.0,88.0,100,stvo,49.02638,13.12909
34.025,680.7,2.96,3.93,88.0,100,stvo,49.02658,13.12891
34.05,681.4,2.97,6.68,88.0,100,osm,49.02677,13.12874
34.075,682.1,2.98,15.55,88.0,100,osm,49.02696,13.12856
34.1,682.7,2.98,15.55,88.0,100,osm,49.02715,13.12836
34.125,683.4,3.0,18.09,88.0,100,osm,49.02732,13.12815
34.15,684.1,3.05,21.11,88.0,100,stvo,49.02746,13.12788
34.175,684.9,3.09,19.89,88.0,100,osm,49.02761,13.12762
34.2,685.8,3.12,15.6,88.0,100,osm,49.02774,13.12735
34.225,686.6,3.14,15.81,88.0,100,osm,49.02785,13.12704
34.25,687.4,3.15,13.72,88.0,100,osm,49.02794,13.12673
34.275,688.2,3.13,6.79,88.0,100,osm,49.02802,13.12641
34.3,689.1,3.05,5.25,88.0,100,osm,49.0281,13.12609
34.325,690.0,2.92,5.08,88.0,100,osm,49.02817,13.12577
34.35,690.7,2.83,8.3,88.0,100,stvo,49.02825,13.12544
34.375,691.5,2.78,14.58,88.0,100,osm,49.02832,13.12512
34.4,692.2,2.76,14.93,88.0,100,osm,49.02842,13.12481
34.425,692.7,2.74,17.84,88.0,100,osm,49.02853,13.12451
34.45,693.2,2.72,19.78,88.0,100,osm,49.02866,13.12424
34.475,693.7,2.75,17.89,88.0,100,osm,49.0288,13.12397
34.5,694.2,2.79,13.64,88.0,100,osm,49.02895,13.12372
34.525,694.9,2.83,13.28,88.0,100,osm,49.02912,13.12349
34.55,695.7,2.9,12.09,88.0,100,osm,49.0293,13.12328
34.575,696.5,3.07,7.85,88.0,100,stvo,49.02948,13.12308
34.6,697.3,3.3,6.52,88.0,100,osm,49.02967,13.12288
34.625,698.2,3.57,6.62,88.0,100,osm,49.02984,13.12267
34.65,699.1,3.78,7.59,88.0,100,osm,49.03002,13.12245
34.675,700.0,3.95,5.87,88.0,100,osm,49.03019,13.12223
34.7,700.9,4.1,11.67,88.0,100,osm,49.03035,13.12199
34.725,701.9,4.19,13.34,88.0,100,stvo,49.03051,13.12175
34.75,703.1,4.25,16.61,88.0,100,osm,49.03067,13.12151
34.775,704.4,4.28,18.84,88.0,100,osm,49.03085,13.12132
34.8,705.6,4.3,19.32,88.0,100,osm,49.03104,13.12113
34.825,706.8,4.33,19.79,88.0,100,osm,49.03124,13.12099
34.85,708.0,4.32,19.71,88.0,100,osm,49.03145,13.12086
34.875,709.0,4.23,15.56,88.0,100,osm,49.03166,13.12074
34.9,710.1,4.06,17.57,88.0,100,osm,49.03188,13.12068
34.925,711.0,3.85,22.05,86.1,100,osm,49.03211,13.12063
34.95,712.0,3.67,17.22,88.0,100,osm,49.03233,13.1206
34.975,713.0,3.51,17.37,88.0,100,osm,49.03255,13.1206
35.0,713.9,3.35,15.66,88.0,100,osm,49.03278,13.12064
35.025,714.6,3.2,10.46,88.0,100,osm,49.033,13.12071
35.05,715.3,3.08,8.03,88.0,100,stvo,49.03322,13.12079
35.075,715.9,2.94,10.6,88.0,100,stvo,49.03344,13.12087
35.1,716.6,2.76,9.56,88.0,100,osm,49.03365,13.12095
35.125,717.3,2.54,16.72,88.0,100,osm,49.03387,13.12102
35.15,718.0,2.32,16.72,88.0,100,osm,49.0341,13.12103
35.175,718.6,2.16,22.82,84.6,100,osm,49.03432,13.12105
35.2,719.3,2.06,17.54,88.0,100,osm,49.03455,13.121
35.225,719.9,2.03,22.52,85.2,100,osm,49.03477,13.12096
35.25,720.3,2.03,17.89,88.0,100,osm,49.03498,13.12085
35.275,720.6,2.03,17.89,88.0,100,osm,49.03519,13.12074
35.3,720.8,2.04,14.64,88.0,100,osm,49.0354,13.12059
35.325,721.1,2.06,14.72,88.0,100,osm,49.03559,13.12042
35.35,721.5,2.05,10.18,88.0,100,osm,49.03579,13.12025
35.375,722.0,1.97,10.78,88.0,100,osm,49.03597,13.12005
35.4,722.7,1.86,11.01,88.0,100,osm,49.03615,13.11984
35.425,723.4,1.73,11.92,88.0,100,osm,49.03632,13.11963
35.45,724.1,1.59,10.99,88.0,100,osm,49.03649,13.11939
35.475,724.8,1.4,12.61,88.0,100,osm,49.03665,13.11916
35.5,725.4,1.12,13.61,88.0,100,osm,49.03684,13.11896
35.525,725.8,0.76,13.37,88.0,100,osm,49.03702,13.11877
35.55,725.9,0.36,7.09,88.0,100,osm,49.03721,13.11859
35.575,725.8,-0.1,7.09,88.0,100,stvo,49.03741,13.11844
35.6,725.6,-0.6,4.13,88.0,100,stvo,49.03762,13.11829
35.625,725.3,-1.12,3.56,88.0,100,stvo,49.03782,13.11814
35.65,724.8,-1.61,4.63,88.0,100,stvo,49.03802,13.11799
35.675,724.3,-2.03,4.63,88.0,100,osm,49.03822,13.11784
35.7,723.8,-2.39,4.67,88.0,100,osm,49.03843,13.11771
35.725,723.1,-2.72,5.01,88.0,100,stvo,49.03864,13.1176
35.75,722.3,-3.08,3.73,88.0,100,osm,49.03885,13.11748
35.775,721.5,-3.38,2.65,88.0,100,osm,49.03906,13.11736
35.8,720.6,-3.61,2.65,88.0,100,osm,49.03927,13.11724
35.825,719.7,-3.76,2.61,88.0,100,osm,49.03948,13.1171
35.85,718.7,-3.84,2.28,88.0,100,stvo,49.03969,13.11697
35.875,717.6,-3.82,0.0,88.0,100,stvo,49.03989,13.11683
35.9,716.4,-3.69,0.0,88.0,100,stvo,49.0401,13.11669
35.925,715.1,-3.47,0.0,88.0,100,stvo,49.04031,13.11656
35.95,714.0,-3.16,0.0,88.0,100,stvo,49.04051,13.11642
35.975,713.0,-2.83,0.85,88.0,100,stvo,49.04072,13.11629
36.0,712.3,-2.46,3.46,88.0,100,stvo,49.04093,13.11615
36.025,711.6,-2.05,8.88,88.0,100,osm,49.04113,13.11601
36.05,711.2,-1.58,11.23,88.0,100,osm,49.04134,13.11588
36.075,711.1,-1.1,13.71,88.0,100,osm,49.04155,13.11577
36.1,711.1,-0.63,12.86,88.0,100,osm,49.04177,13.1157
36.125,711.2,-0.19,10.28,88.0,100,osm,49.04199,13.11564
36.15,711.3,0.21,6.1,88.0,100,osm,49.04222,13.1156
36.175,711.4,0.56,3.76,88.0,100,osm,49.04244,13.11557
36.2,711.6,0.85,1.28,88.0,100,osm,49.04266,13.11553
36.225,711.9,1.06,1.28,88.0,100,osm,49.04289,13.11548
36.25,712.1,1.2,1.25,88.0,100,stvo,49.04311,13.11544
36.275,712.5,1.32,8.21,88.0,100,stvo,49.04333,13.11539
36.3,712.9,1.42,8.81,88.0,100,osm,49.04355,13.11534
36.325,713.3,1.47,8.81,88.0,100,osm,49.04378,13.11529
36.35,713.8,1.47,8.81,88.0,100,osm,49.04399,13.11519
36.375,714.3,1.39,8.81,88.0,100,stvo,49.0442,13.11508
36.4,714.7,1.3,0.61,88.0,100,stvo,49.04442,13.11497
36.425,715.1,1.18,0.0,88.0,100,stvo,49.04463,13.11485
36.45,715.6,1.05,0.0,88.0,100,stvo,49.04484,13.11474
36.475,715.9,0.91,0.0,88.0,100,stvo,49.04505,13.11463
36.5,716.0,0.77,0.47,88.0,100,stvo,49.04527,13.11452
36.525,716.0,0.64,2.35,88.0,100,stvo,49.04548,13.11441
36.55,716.0,0.52,2.35,88.0,100,osm,49.04569,13.1143
36.575,716.0,0.41,2.35,88.0,100,osm,49.0459,13.11419
36.6,716.0,0.29,2.35,88.0,100,stvo,49.04611,13.11406
36.625,716.1,0.19,1.88,88.0,100,stvo,49.04632,13.11393
36.65,716.1,0.12,0.0,88.0,100,stvo,49.04653,13.1138
36.675,716.2,0.09,0.0,88.0,100,stvo,49.04674,13.11368
36.7,716.3,0.04,0.0,88.0,100,stvo,49.04695,13.11355
36.725,716.4,-0.0,0.01,88.0,100,stvo,49.04716,13.11342
36.75,716.4,-0.05,0.01,88.0,100,osm,49.04736,13.11329
36.775,716.4,-0.1,0.01,88.0,100,osm,49.04757,13.11317
36.8,716.4,-0.14,0.01,88.0,100,osm,49.04778,13.11304
36.825,716.3,-0.2,0.01,88.0,100,stvo,49.04799,13.11291
36.85,716.2,-0.25,0.0,88.0,100,stvo,49.0482,13.11278
36.875,716.0,-0.3,0.0,88.0,100,stvo,49.04841,13.11266
36.9,715.9,-0.34,0.0,88.0,100,stvo,49.04862,13.11253
36.925,715.8,-0.37,2.42,88.0,100,stvo,49.04883,13.1124
36.95,715.7,-0.37,4.47,88.0,100,stvo,49.04903,13.11227
36.975,715.6,-0.37,9.76,88.0,100,osm,49.04924,13.11215
37.0,715.5,-0.36,10.06,88.0,100,osm,49.04945,13.112
37.025,715.5,-0.36,11.82,88.0,100,osm,49.04965,13.11184
37.05,715.4,-0.39,10.78,88.0,100,osm,49.04983,13.11165
37.075,715.3,-0.45,11.38,88.0,100,osm,49.05002,13.11146
37.1,715.3,-0.54,7.84,88.0,100,osm,49.0502,13.11125
37.125,715.2,-0.66,9.84,88.0,100,osm,49.05038,13.11104
37.15,715.1,-0.8,8.27,88.0,100,osm,49.05054,13.11081
37.175,714.9,-0.95,7.88,88.0,100,osm,49.05071,13.11058
37.2,714.7,-1.13,7.71,88.0,100,osm,49.05086,13.11033
37.225,714.4,-1.33,7.17,88.0,100,osm,49.05101,13.11008
37.25,714.1,-1.54,8.65,88.0,100,osm,49.05116,13.10982
37.275,713.6,-1.8,8.48,88.0,100,osm,49.0513,13.10955
37.3,713.1,-2.07,7.75,88.0,100,osm,49.05144,13.10928
37.325,712.6,-2.35,5.33,88.0,100,stvo,49.05156,13.10899
37.35,712.0,-2.64,4.12,88.0,100,osm,49.05168,13.1087
37.375,711.4,-2.94,0.33,88.0,100,osm,49.0518,13.10841
37.4,710.6,-3.28,0.64,88.0,100,stvo,49.05192,13.10812
37.425,709.8,-3.61,0.68,88.0,100,stvo,49.05204,13.10783
37.45,708.9,-3.95,0.73,88.0,100,osm,49.05216,13.10754
37.475,707.9,-4.31,0.73,88.0,100,osm,49.05228,13.10725
37.5,706.8,-4.66,0.92,88.0,100,osm,49.0524,13.10696
37.525,705.6,-5.01,0.62,88.0,100,osm,49.05253,13.10667
37.55,704.2,-5.32,0.31,88.0,100,osm,49.05265,13.10639
37.575,702.8,-5.59,1.47,88.0,100,osm,49.05277,13.1061
37.6,701.3,-5.81,2.65,88.0,100,stvo,49.05289,13.10581
37.625,699.7,-5.99,2.46,88.0,100,osm,49.05301,13.10552
37.65,698.0,-6.12,3.59,88.0,100,osm,49.05314,13.10523
37.675,696.3,-6.2,5.05,88.0,100,stvo,49.05327,13.10496
37.7,694.7,-6.2,3.79,88.0,100,osm,49.0534,13.10468
37.725,693.0,-6.16,5.74,88.0,100,osm,49.05353,13.1044
37.75,691.5,-6.08,6.7,88.0,100,stvo,49.05367,13.10414
37.775,689.9,-5.97,5.56,88.0,100,osm,49.05381,13.10387
37.8,688.4,-5.83,7.34,88.0,100,osm,49.05397,13.10362
37.825,687.0,-5.66,7.76,88.0,100,osm,49.05412,13.10337
37.85,685.7,-5.5,5.52,88.0,100,osm,49.05428,13.10312
37.875,684.3,-5.34,6.79,88.0,100,osm,49.05445,13.10289
37.9,683.0,-5.21,6.79,88.0,100,osm,49.05461,13.10267
37.925,681.8,-5.07,3.54,88.0,100,osm,49.05479,13.10244
37.95,680.5,-4.96,4.26,88.0,100,stvo,49.05496,13.10223
37.975,679.4,-4.86,3.41,88.0,100,osm,49.05514,13.10202
38.0,678.2,-4.79,1.17,88.0,100,osm,49.05532,13.10182
38.025,677.0,-4.73,1.17,88.0,100,osm,49.0555,13.10161
38.05,675.8,-4.67,1.17,88.0,100,stvo,49.05568,13.10141
38.075,674.7,-4.63,0.04,88.0,100,stvo,49.05586,13.10121
38.1,673.6,-4.61,0.0,88.0,100,stvo,49.05605,13.10101
38.125,672.4,-4.61,0.0,88.0,100,stvo,49.05623,13.1008
38.15,671.3,-4.59,1.05,88.0,100,stvo,49.05641,13.1006
38.175,670.2,-4.58,1.08,88.0,100,osm,49.05659,13.1004
38.2,669.0,-4.56,1.08,88.0,100,osm,49.05677,13.1002
38.225,667.9,-4.57,1.08,88.0,100,osm,49.05695,13.09999
38.25,666.7,-4.59,4.61,88.0,100,stvo,49.05713,13.09978
38.275,665.5,-4.61,5.7,88.0,100,stvo,49.05731,13.09957
38.3,664.4,-4.65,8.4,88.0,100,osm,49.05749,13.09936
38.325,663.3,-4.7,12.79,88.0,100,osm,49.05765,13.09914
38.35,662.2,-4.77,15.72,88.0,100,osm,49.05781,13.09889
38.375,661.0,-4.84,13.38,88.0,100,osm,49.05796,13.09864
38.4,659.8,-4.91,11.24,88.0,100,osm,49.0581,13.09836
38.425,658.6,-4.97,9.38,88.0,100,osm,49.05822,13.09808
38.45,657.3,-5.03,7.33,88.0,100,stvo,49.05834,13.09778
38.475,656.0,-5.06,4.4,88.0,100,osm,49.05845,13.09749
38.5,654.7,-5.08,3.21,88.0,100,osm,49.05857,13.0972
38.525,653.3,-5.1,3.21,88.0,100,stvo,49.05867,13.09689
38.55,652.0,-5.11,2.34,88.0,100,stvo,49.05878,13.09659
38.575,650.6,-5.12,0.0,88.0,100,stvo,49.05888,13.09628
38.6,649.3,-5.11,0.0,88.0,100,stvo,49.05898,13.09598
38.625,648.1,-5.09,0.0,88.0,100,stvo,49.05909,13.09567
38.65,646.9,-5.04,0.0,88.0,100,stvo,49.05919,13.09537
38.675,645.7,-4.99,0.07,88.0,100,stvo,49.05929,13.09506
38.7,644.5,-4.93,0.08,88.0,100,osm,49.0594,13.09476
38.725,643.2,-4.9,0.08,88.0,100,osm,49.0595,13.09445
38.75,642.0,-4.89,0.08,88.0,100,osm,49.0596,13.09415
38.775,640.8,-4.9,0.08,88.0,100,stvo,49.05971,13.09385
38.8,639.6,-4.94,0.0,88.0,100,stvo,49.05981,13.09354
38.825,638.4,-4.96,0.0,88.0,100,stvo,49.05991,13.09324
38.85,637.2,-4.95,0.0,88.0,100,stvo,49.06002,13.09293
38.875,635.9,-4.91,0.0,88.0,100,stvo,49.06012,13.09263
38.9,634.7,-4.83,0.0,88.0,100,stvo,49.06023,13.09232
38.925,633.4,-4.73,0.0,88.0,100,stvo,49.06033,13.09202
38.95,632.1,-4.59,0.0,88.0,100,stvo,49.06043,13.09171
38.975,630.8,-4.42,0.0,88.0,100,stvo,49.06054,13.09141
39.0,629.6,-4.23,0.0,88.0,100,stvo,49.06064,13.09111
39.025,628.5,-3.99,0.0,88.0,100,stvo,49.06074,13.0908
39.05,627.5,-3.7,1.31,88.0,100,stvo,49.06085,13.0905
39.075,626.6,-3.38,2.19,88.0,100,stvo,49.06095,13.09019
39.1,625.8,-3.04,2.6,88.0,100,osm,49.06106,13.08989
39.125,625.1,-2.71,4.12,88.0,100,osm,49.06117,13.08959
39.15,624.5,-2.42,4.85,88.0,100,osm,49.06128,13.08929
39.175,624.0,-2.19,4.59,88.0,100,osm,49.06139,13.089
39.2,623.6,-2.01,6.44,88.0,100,osm,49.06152,13.08871
39.225,623.2,-1.87,6.03,88.0,100,osm,49.06164,13.08842
39.25,623.0,-1.77,5.66,88.0,100,osm,49.06177,13.08814
39.275,622.7,-1.71,9.32,88.0,100,stvo,49.06191,13.08787
39.3,622.4,-1.67,8.27,88.0,100,osm,49.06205,13.0876
39.325,621.9,-1.65,6.1,88.0,100,osm,49.06219,13.08734
39.35,621.5,-1.66,10.39,88.0,100,stvo,49.06235,13.0871
39.375,621.0,-1.71,9.25,88.0,100,osm,49.06251,13.08686
39.4,620.5,-1.79,5.0,88.0,100,osm,49.06267,13.08662
39.425,620.0,-1.9,9.2,88.0,100,osm,49.06285,13.0864
39.45,619.5,-1.97,8.63,88.0,100,osm,49.06302,13.08619
39.475,619.0,-2.04,7.42,84.7,100,osm,49.0632,13.08597
39.5,618.6,-2.1,8.31,78.4,100,osm,49.06339,13.08579
39.525,618.1,-2.17,9.17,71.4,100,osm,49.06357,13.0856
39.55,617.6,-2.25,30.68,63.8,100,osm,49.06377,13.08543
39.575,617.0,-2.33,50.02,55.1,100,osm,49.06397,13.08527
39.6,616.4,-2.42,81.92,44.7,100,osm,49.06417,13.08511
39.625,615.8,-2.5,110.73,38.4,100,stvo,49.06435,13.08513
39.65,615.2,-2.57,112.65,38.1,100,stvo,49.06454,13.08503
39.675,614.5,-2.59,87.06,43.3,100,stvo,49.06463,13.08477
39.7,613.7,-2.54,68.32,48.9,100,stvo,49.06483,13.08462
39.725,613.0,-2.43,34.5,55.7,100,stvo,49.06504,13.08449
39.75,612.2,-2.3,6.76,61.8,100,stvo,49.06525,13.08436
39.775,611.5,-2.14,3.96,67.3,100,stvo,49.06546,13.08423
39.8,610.9,-1.91,4.12,72.4,100,stvo,49.06566,13.08409
39.825,610.3,-1.63,4.0,77.2,100,stvo,49.06587,13.08396
39.85,610.0,-1.3,2.83,81.7,100,stvo,49.06608,13.08383
39.875,609.7,-0.93,0.88,85.9,100,stvo,49.06629,13.0837
39.9,609.5,-0.53,2.35,88.0,100,stvo,49.06649,13.08356
39.925,609.4,-0.12,3.34,88.0,100,stvo,49.0667,13.08343
39.95,609.4,0.31,4.15,88.0,100,osm,49.06691,13.0833
39.975,609.6,0.7,4.24,88.0,100,osm,49.06711,13.08315
