dist_km,elevation_m,grade_pct,curvature_deg_100m,speed_kmh,legal_kmh,limit_source,lat,lon
23.775,531.5,-2.54,18.63,80.7,100,stvo,49.02453,12.97558
23.8,531.0,-2.5,26.8,78.1,100,stvo,49.02451,12.97592
23.825,530.4,-2.46,27.99,76.4,100,stvo,49.02452,12.97627
23.85,529.8,-2.41,26.2,79.0,100,stvo,49.02453,12.97661
23.875,529.2,-2.37,20.96,83.4,100,stvo,49.02449,12.97695
23.9,528.7,-2.35,21.91,86.3,100,stvo,49.02443,12.97728
23.925,528.0,-2.38,16.07,88.0,100,stvo,49.02434,12.97759
23.95,527.3,-2.45,15.65,88.0,100,stvo,49.02425,12.97791
23.975,526.6,-2.54,20.59,87.6,100,stvo,49.02416,12.97822
24.0,526.0,-2.67,24.62,81.5,100,stvo,49.02405,12.97852
24.025,525.5,-2.84,27.78,74.9,100,stvo,49.02392,12.9788
24.05,525.0,-3.03,30.32,67.6,100,stvo,49.02375,12.97902
24.075,524.4,-3.23,33.84,59.5,100,stvo,49.02357,12.97922
24.1,523.6,-3.45,32.18,50.0,50,stvo,49.0234,12.97945
24.125,522.8,-3.73,27.63,50.0,50,stvo,49.02325,12.9797
24.15,521.8,-4.07,23.17,50.0,50,stvo,49.02314,12.98
24.175,520.7,-4.44,17.87,50.0,50,stvo,49.02306,12.98032
24.2,519.6,-4.81,9.28,50.0,50,stvo,49.02298,12.98064
24.225,518.3,-5.18,4.29,50.0,50,stvo,49.02291,12.98096
24.25,516.9,-5.51,8.41,50.0,50,stvo,49.02283,12.98129
24.275,515.4,-5.8,10.28,50.0,50,stvo,49.02276,12.98161
24.3,513.9,-6.03,13.14,50.0,50,stvo,49.0227,12.98194
24.325,512.2,-6.22,15.05,50.0,50,stvo,49.02266,12.98228
24.35,510.6,-6.36,15.55,50.0,50,stvo,49.02264,12.98262
24.375,508.8,-6.5,13.44,50.0,50,stvo,49.02262,12.98296
24.4,507.1,-6.62,11.85,50.0,50,stvo,49.02262,12.9833
24.425,505.4,-6.7,12.38,50.0,50,stvo,49.02264,12.98365
24.45,503.7,-6.74,15.0,50.0,50,stvo,49.02267,12.98399
24.475,502.1,-6.74,12.8,50.0,50,stvo,49.0227,12.98433
24.5,500.5,-6.73,15.89,50.0,50,stvo,49.02271,12.98467
24.525,498.8,-6.68,41.64,50.0,50,stvo,49.0227,12.98501
24.55,497.0,-6.62,100.37,40.3,50,stvo,49.02268,12.98535
24.575,495.3,-6.56,162.56,31.7,60,osm,49.02269,12.98569
24.6,493.6,-6.5,178.08,30.3,60,osm,49.02259,12.98596
24.625,492.0,-6.45,197.91,28.7,60,osm,49.02274,12.98617
24.65,490.4,-6.37,176.2,30.4,60,osm,49.02289,12.98596
24.675,488.8,-6.23,116.87,37.4,60,osm,49.02298,12.98572
24.7,487.2,-6.04,50.71,45.9,50,stvo,49.02317,12.98554
24.725,485.7,-5.84,37.33,50.0,50,stvo,49.02337,12.98539
24.75,484.2,-5.59,14.85,50.0,50,stvo,49.02358,12.98526
24.775,482.7,-5.36,12.88,50.0,50,stvo,49.02379,12.98514
24.8,481.4,-5.14,12.28,56.7,100,stvo,49.02401,12.98505
24.825,480.1,-4.91,12.94,62.7,100,stvo,49.02423,12.98497
24.85,478.9,-4.68,11.06,68.1,100,stvo,49.02445,12.98492
24.875,477.8,-4.44,12.02,73.2,100,stvo,49.02467,12.98488
24.9,476.8,-4.18,12.7,77.9,100,osm,49.02489,12.98485
24.925,475.9,-3.9,12.02,82.3,100,osm,49.02512,12.98483
24.95,475.0,-3.63,13.69,86.5,100,osm,49.02534,12.98485
24.975,474.0,-3.36,12.38,88.0,100,osm,49.02557,12.98489
25.0,473.2,-3.11,12.72,88.0,100,stvo,49.02579,12.98494
25.025,472.4,-2.88,11.55,88.0,100,osm,49.02601,12.98501
25.05,471.6,-2.68,14.03,88.0,100,osm,49.02623,12.98509
25.075,471.0,-2.5,12.92,88.0,100,osm,49.02644,12.9852
25.1,470.5,-2.32,16.62,88.0,100,osm,49.02665,12.98532
25.125,470.0,-2.14,16.5,88.0,100,osm,49.02685,12.98547
25.15,469.6,-1.97,14.6,88.0,100,osm,49.02705,12.98563
25.175,469.2,-1.82,12.08,88.0,100,osm,49.02724,12.98583
25.2,468.8,-1.71,13.68,88.0,100,stvo,49.02741,12.98604
25.225,468.4,-1.64,9.78,83.5,100,osm,49.02759,12.98626
25.25,468.0,-1.62,5.84,77.1,100,osm,49.02776,12.98648
25.275,467.6,-1.64,5.84,70.0,70,osm,49.02791,12.98673
25.3,467.3,-1.68,4.62,70.0,70,stvo,49.02807,12.98698
25.325,466.9,-1.73,1.33,70.0,70,osm,49.02822,12.98722
25.35,466.5,-1.8,1.03,70.0,70,osm,49.02838,12.98747
25.375,466.1,-1.86,1.03,70.0,70,osm,49.02853,12.98772
25.4,465.6,-1.94,1.03,70.0,70,osm,49.02869,12.98797
25.425,465.1,-2.03,1.67,74.9,100,stvo,49.02885,12.98821
25.45,464.5,-2.15,1.18,79.5,100,stvo,49.029,12.98846
25.475,464.0,-2.27,1.05,77.1,100,stvo,49.02916,12.9887
25.5,463.4,-2.38,1.05,70.0,70,osm,49.02931,12.98895
25.525,462.8,-2.48,7.1,70.0,70,osm,49.02947,12.9892
25.55,462.2,-2.53,7.77,70.0,70,osm,49.02962,12.98945
25.575,461.5,-2.54,11.53,70.0,70,osm,49.02977,12.9897
25.6,460.8,-2.51,15.72,70.0,70,osm,49.02995,12.98992
25.625,460.1,-2.45,19.94,70.0,70,osm,49.03013,12.99013
25.65,459.4,-2.35,14.36,70.0,70,stvo,49.03032,12.99032
25.675,458.7,-2.22,13.54,70.0,70,osm,49.03052,12.99047
25.7,458.0,-2.06,9.74,70.0,70,osm,49.03072,12.9906
25.725,457.5,-1.85,5.56,70.0,70,osm,49.03093,12.99073
25.75,457.0,-1.62,4.15,70.0,70,osm,49.03114,12.99085
25.775,456.6,-1.36,6.21,70.0,70,osm,49.03135,12.99097
25.8,456.4,-1.08,10.65,70.0,70,osm,49.03156,12.99109
25.825,456.1,-0.82,12.73,70.0,70,osm,49.03177,12.99123
25.85,456.0,-0.57,16.15,70.0,70,osm,49.03197,12.99139
25.875,455.9,-0.33,14.06,70.0,70,osm,49.03216,12.99158
25.9,456.0,-0.1,12.02,70.0,70,osm,49.03234,12.99178
25.925,456.0,0.13,7.9,70.0,70,osm,49.03251,12.99201
25.95,456.1,0.35,8.54,67.6,70,osm,49.03267,12.99223
25.975,456.2,0.56,8.7,59.5,70,osm,49.03284,12.99246
26.0,456.3,0.75,11.65,50.0,50,osm,49.03301,12.99268
26.025,456.5,0.92,11.17,50.0,50,osm,49.0332,12.99288
26.05,456.7,1.07,10.11,50.0,50,osm,49.03339,12.99307
26.075,457.0,1.16,7.33,56.7,100,stvo,49.03359,12.99322
26.1,457.4,1.2,4.05,62.7,100,stvo,49.03379,12.99338
26.125,457.8,1.21,0.94,68.1,100,stvo,49.03399,12.99354
26.15,458.3,1.2,1.73,67.6,100,stvo,49.03419,12.99369
26.175,458.7,1.17,6.44,59.5,100,stvo,49.03439,12.99385
26.2,459.2,1.1,10.55,50.0,50,osm,49.03459,12.994
26.225,459.5,0.98,14.39,50.0,50,osm,49.03479,12.99414
26.25,459.7,0.81,19.57,50.0,50,osm,49.035,12.99426
26.275,459.8,0.63,21.52,50.0,50,osm,49.03522,12.99434
26.3,459.9,0.42,19.44,50.0,50,osm,49.03544,12.99439
26.325,460.0,0.19,21.13,50.0,50,osm,49.03567,12.9944
26.35,460.0,-0.07,26.59,50.0,50,osm,49.03589,12.99439
26.375,460.0,-0.29,36.02,50.0,50,osm,49.03612,12.99436
26.4,459.9,-0.49,40.45,50.0,50,osm,49.03634,12.99437
26.425,459.7,-0.67,38.13,50.0,50,osm,49.03656,12.99446
26.45,459.5,-0.87,32.78,50.0,50,osm,49.03675,12.99465
26.475,459.3,-1.07,32.25,50.0,50,osm,49.03691,12.99488
26.5,459.0,-1.26,31.01,50.0,50,osm,49.03708,12.9951
26.525,458.7,-1.44,39.27,50.0,50,osm,49.03725,12.99533
26.55,458.3,-1.59,50.97,50.0,50,osm,49.03744,12.9955
26.575,457.8,-1.75,61.65,50.0,50,osm,49.03766,12.99557
26.6,457.3,-1.86,54.15,50.0,50,osm,49.03788,12.99553
26.625,456.8,-1.94,40.24,50.0,50,osm,49.03809,12.9954
26.65,456.2,-1.96,24.93,50.0,50,osm,49.03827,12.9952
26.675,455.6,-1.97,13.23,50.0,50,osm,49.03845,12.99499
26.7,455.1,-1.95,2.1,50.0,50,osm,49.03863,12.99478
26.725,454.5,-1.93,0.45,50.0,50,osm,49.0388,12.99457
26.75,453.9,-1.89,0.64,50.0,50,stvo,49.03898,12.99436
26.775,453.5,-1.84,0.81,50.0,50,stvo,49.03916,12.99416
26.8,453.1,-1.78,0.5,50.0,50,stvo,49.03934,12.99395
26.825,452.8,-1.71,0.5,50.0,50,stvo,49.03952,12.99374
26.85,452.4,-1.61,0.97,50.0,50,stvo,49.0397,12.99353
26.875,452.0,-1.43,15.72,50.0,50,stvo,49.03987,12.99332
26.9,451.7,-1.23,71.62,47.8,50,osm,49.04005,12.99311
26.925,451.3,-1.01,82.92,44.4,50,osm,49.04023,12.99289
26.95,450.9,-0.78,85.61,43.7,50,osm,49.0404,12.9928
26.975,450.5,-0.52,86.19,43.5,50,stvo,49.04053,12.99302
27.0,450.3,-0.22,74.3,46.9,50,stvo,49.04062,12.99333
27.025,450.2,0.15,33.4,50.0,50,stvo,49.04073,12.99363
27.05,450.2,0.6,66.98,49.4,50,stvo,49.04085,12.99393
27.075,450.4,1.1,79.67,45.3,50,stvo,49.04097,12.99421
27.1,450.8,1.69,86.35,43.5,50,stvo,49.04102,12.99449
27.125,451.2,2.37,91.8,42.2,50,stvo,49.04119,12.99458
27.15,451.7,3.12,81.35,44.8,50,stvo,49.04136,12.99479
27.175,452.5,3.88,42.11,50.0,50,stvo,49.04156,12.99495
27.2,453.5,4.66,26.72,50.0,50,stvo,49.04177,12.99506
27.225,454.6,5.43,20.27,50.0,50,stvo,49.04199,12.99513
27.25,456.0,6.21,12.47,50.0,50,osm,49.04222,12.99516
27.275,457.6,7.01,9.99,50.0,50,osm,49.04244,12.99519
27.3,459.6,7.8,10.97,50.0,50,osm,49.04267,12.99521
27.325,461.8,8.53,17.3,50.0,50,osm,49.04289,12.99523
27.35,464.2,9.21,23.49,50.0,50,osm,49.04311,12.99527
27.375,466.7,9.8,27.54,50.0,50,osm,49.04333,12.99537
27.4,469.4,10.27,32.32,50.0,50,osm,49.04354,12.9955
27.425,472.2,10.6,32.84,50.0,50,stvo,49.04373,12.99569
27.45,475.1,10.81,32.83,50.0,50,stvo,49.0439,12.9959
27.475,478.1,10.92,31.97,50.0,50,stvo,49.04405,12.99615
27.5,481.1,10.96,33.76,50.0,50,stvo,49.04418,12.99644
27.525,484.0,10.92,31.72,50.0,50,stvo,49.04427,12.99675
27.55,486.8,10.76,29.09,50.0,50,stvo,49.04434,12.99707
27.575,489.4,10.5,25.5,50.0,50,stvo,49.04438,12.99741
27.6,492.0,10.12,20.34,50.0,50,stvo,49.04439,12.99775
27.625,494.6,9.65,15.1,50.0,50,stvo,49.04438,12.9981
27.65,497.1,9.06,11.59,50.0,50,stvo,49.04435,12.99844
27.675,499.5,8.37,10.89,50.0,50,stvo,49.04432,12.99878
27.7,501.7,7.63,10.8,50.0,50,stvo,49.0443,12.99912
27.725,503.7,6.84,12.34,50.0,50,stvo,49.04428,12.99946
27.75,505.5,6.01,13.74,50.0,50,stvo,49.04428,12.9998
27.775,507.0,5.14,14.97,50.0,50,stvo,49.0443,13.00014
27.8,508.2,4.24,12.02,50.0,50,stvo,49.04433,13.00048
27.825,509.1,3.34,10.56,50.0,50,stvo,49.04437,13.00082
27.85,509.7,2.47,8.9,50.0,50,stvo,49.04442,13.00115
27.875,510.0,1.68,6.99,50.0,50,stvo,49.04448,13.00148
27.9,510.0,0.99,4.18,50.0,50,stvo,49.04455,13.00181
27.925,510.0,0.43,3.32,50.0,50,stvo,49.04462,13.00214
27.95,509.8,0.06,3.14,50.0,50,stvo,49.0447,13.00246
27.975,509.5,-0.15,1.93,50.0,50,stvo,49.04477,13.00278
28.0,509.1,-0.25,1.59,50.0,50,stvo,49.04485,13.00311
28.025,508.8,-0.26,2.03,50.0,50,stvo,49.04493,13.00343
28.05,508.5,-0.17,2.03,50.0,50,stvo,49.04501,13.00375
28.075,508.3,-0.02,1.02,50.0,50,stvo,49.04509,13.00407
28.1,508.4,0.18,0.92,50.0,50,stvo,49.04516,13.00439
28.125,508.6,0.45,0.45,50.0,50,stvo,49.04524,13.00471
28.15,508.9,0.8,0.0,50.0,50,stvo,49.04531,13.00504
28.175,509.2,1.19,0.0,50.0,50,stvo,49.04539,13.00536
28.2,509.5,1.63,0.0,50.0,50,stvo,49.04547,13.00568
28.225,509.9,2.06,0.12,56.7,100,stvo,49.04554,13.006
28.25,510.3,2.45,0.33,62.7,100,stvo,49.04562,13.00633
28.275,510.8,2.87,0.33,68.1,100,stvo,49.0457,13.00665
28.3,511.5,3.28,0.33,73.2,100,stvo,49.04577,13.00697
28.325,512.3,3.69,0.37,77.9,100,stvo,49.04585,13.0073
28.35,513.3,4.08,0.6,82.3,100,stvo,49.04592,13.00762
28.375,514.5,4.49,0.39,86.5,100,stvo,49.046,13.00794
28.4,515.8,4.85,0.53,88.0,100,stvo,49.04607,13.00827
28.425,517.2,5.14,1.23,88.0,100,stvo,49.04615,13.00859
28.45,518.7,5.29,1.18,88.0,100,stvo,49.04622,13.00891
28.475,520.3,5.26,1.79,88.0,100,stvo,49.0463,13.00923
28.5,521.8,5.09,3.24,88.0,100,stvo,49.04637,13.00956
28.525,523.4,4.79,5.02,88.0,100,stvo,49.04644,13.00988
28.55,524.9,4.35,6.36,88.0,100,stvo,49.04651,13.01021
28.575,526.3,3.8,8.63,88.0,100,stvo,49.04657,13.01054
28.6,527.4,3.17,10.65,88.0,100,stvo,49.04663,13.01087
28.625,528.1,2.51,12.69,88.0,100,stvo,49.04667,13.01121
28.65,528.6,1.83,12.98,88.0,100,stvo,49.0467,13.01155
28.675,528.9,1.08,12.69,88.0,100,stvo,49.04672,13.01189
28.7,528.8,0.35,11.71,88.0,100,stvo,49.04672,13.01224
28.725,528.6,-0.38,8.9,88.0,100,stvo,49.04671,13.01258
28.75,528.3,-1.04,6.14,88.0,100,stvo,49.04669,13.01292
28.775,527.8,-1.58,3.92,88.0,100,stvo,49.04666,13.01326
28.8,527.3,-2.0,3.92,88.0,100,stvo,49.04664,13.0136
28.825,526.6,-2.31,4.78,88.0,100,stvo,49.04662,13.01394
28.85,525.9,-2.5,6.59,88.0,100,stvo,49.04659,13.01428
28.875,525.1,-2.61,9.09,88.0,100,stvo,49.04658,13.01463
28.9,524.2,-2.64,12.91,88.0,100,stvo,49.04658,13.01497
28.925,523.4,-2.62,13.87,88.0,100,stvo,49.04659,13.01531
28.95,522.6,-2.51,12.84,88.0,100,stvo,49.04661,13.01565
28.975,521.9,-2.28,13.37,88.0,100,stvo,49.04665,13.01599
29.0,521.3,-1.95,10.5,88.0,100,stvo,49.04671,13.01632
29.025,520.8,-1.51,6.68,88.0,100,stvo,49.04677,13.01665
29.05,520.3,-0.97,5.06,88.0,100,stvo,49.04684,13.01698
29.075,519.9,-0.37,4.28,88.0,100,stvo,49.04691,13.0173
29.1,519.7,0.26,3.12,88.0,100,stvo,49.04698,13.01763
29.125,519.8,0.9,5.31,88.0,100,stvo,49.04705,13.01795
29.15,520.1,1.55,6.53,88.0,100,stvo,49.04712,13.01828
29.175,520.6,2.19,7.08,88.0,100,stvo,49.04718,13.01861
29.2,521.3,2.83,9.18,88.0,100,stvo,49.04723,13.01895
29.225,522.3,3.45,9.88,88.0,100,stvo,49.04727,13.01928
29.25,523.4,4.03,8.46,88.0,100,stvo,49.04731,13.01962
29.275,524.6,4.54,7.71,88.0,100,stvo,49.04733,13.01996
29.3,526.0,4.96,6.87,88.0,100,stvo,49.04734,13.02031
29.325,527.4,5.26,5.06,88.0,100,stvo,49.04735,13.02065
29.35,528.8,5.45,3.97,88.0,100,stvo,49.04735,13.02099
29.375,530.3,5.57,4.62,88.0,100,stvo,49.04736,13.02133
29.4,531.8,5.61,6.27,88.0,100,stvo,49.04737,13.02168
29.425,533.4,5.58,7.44,88.0,100,stvo,49.04739,13.02202
29.45,535.0,5.5,8.6,88.0,100,stvo,49.04741,13.02236
29.475,536.4,5.37,9.74,88.0,100,stvo,49.04745,13.0227
29.5,537.7,5.17,10.24,88.0,100,stvo,49.0475,13.02303
29.525,539.0,4.87,10.06,88.0,100,stvo,49.04755,13.02337
29.55,540.2,4.45,9.69,88.0,100,stvo,49.04761,13.0237
29.575,541.4,3.93,10.23,88.0,100,stvo,49.04769,13.02402
29.6,542.5,3.38,10.34,88.0,100,stvo,49.04777,13.02434
29.625,543.5,2.86,9.16,88.0,100,stvo,49.04786,13.02465
29.65,544.3,2.37,8.03,88.0,100,stvo,49.04796,13.02496
29.675,544.9,1.87,6.93,88.0,100,stvo,49.04807,13.02526
29.7,545.2,1.4,4.9,88.0,100,stvo,49.04818,13.02555
29.725,545.2,0.95,2.91,88.0,100,stvo,49.0483,13.02585
29.75,545.1,0.54,1.82,88.0,100,stvo,49.04842,13.02614
29.775,545.0,0.15,1.01,88.0,100,stvo,49.04854,13.02642
29.8,544.8,-0.21,0.61,88.0,100,stvo,49.04867,13.02671
29.825,544.6,-0.48,0.29,88.0,100,stvo,49.04879,13.027
29.85,544.4,-0.68,0.14,88.0,100,stvo,49.04891,13.02729
29.875,544.2,-0.8,0.79,88.0,100,stvo,49.04903,13.02758
29.9,544.1,-0.9,0.79,88.0,100,stvo,49.04916,13.02786
29.925,543.9,-1.01,0.71,88.0,100,stvo,49.04928,13.02815
29.95,543.7,-1.11,0.71,88.0,100,stvo,49.0494,13.02844
29.975,543.5,-1.22,0.66,88.0,100,stvo,49.04952,13.02873
30.0,543.2,-1.35,0.0,88.0,100,stvo,49.04964,13.02902
30.025,542.8,-1.48,0.68,88.0,100,stvo,49.04976,13.02931
30.05,542.4,-1.61,0.87,88.0,100,stvo,49.04988,13.0296
30.075,541.9,-1.66,1.14,88.0,100,stvo,49.05,13.02989
30.1,541.4,-1.64,1.22,88.0,100,stvo,49.05012,13.03018
30.125,540.9,-1.58,1.27,88.0,100,stvo,49.05024,13.03047
30.15,540.3,-1.5,1.15,88.0,100,stvo,49.05037,13.03075
30.175,539.8,-1.37,1.09,88.0,100,stvo,49.05049,13.03104
30.2,539.3,-1.21,0.82,88.0,100,stvo,49.05061,13.03133
30.225,538.9,-1.03,0.74,88.0,100,stvo,49.05074,13.03161
30.25,538.8,-0.83,2.14,88.0,100,stvo,49.05086,13.0319
30.275,538.7,-0.65,1.86,88.0,100,stvo,49.05098,13.03219
30.3,538.7,-0.45,5.8,88.0,100,stvo,49.0511,13.03248
30.325,538.7,-0.24,6.34,88.0,100,stvo,49.05121,13.03278
30.35,538.8,-0.04,8.9,88.0,100,stvo,49.05133,13.03307
30.375,538.9,0.1,8.42,88.0,100,stvo,49.05142,13.03338
30.4,538.9,0.19,10.16,88.0,100,stvo,49.05152,13.03369
30.425,539.0,0.28,8.31,88.0,100,stvo,49.0516,13.03401
30.45,539.0,0.42,9.18,88.0,100,stvo,49.05168,13.03434
30.475,539.1,0.59,6.61,88.0,100,stvo,49.05175,13.03466
30.5,539.2,0.79,5.65,88.0,100,stvo,49.0518,13.03499
30.525,539.2,1.06,5.51,88.0,100,stvo,49.05186,13.03533
30.55,539.4,1.4,4.22,88.0,100,stvo,49.05191,13.03566
30.575,539.6,1.84,6.98,88.0,100,stvo,49.05196,13.036
30.6,539.9,2.32,9.34,88.0,100,stvo,49.05202,13.03633
30.625,540.4,2.82,13.66,88.0,100,stvo,49.05208,13.03665
30.65,541.1,3.36,13.81,88.0,100,stvo,49.05217,13.03697
30.675,542.0,3.93,17.19,88.0,100,stvo,49.05226,13.03728
30.7,543.1,4.49,14.03,88.0,100,stvo,49.05237,13.03758
30.725,544.5,5.03,14.77,88.0,100,stvo,49.0525,13.03787
30.75,546.0,5.53,12.36,88.0,100,stvo,49.05263,13.03814
30.775,547.5,6.02,14.57,88.0,100,stvo,49.05278,13.0384
30.8,549.2,6.51,12.72,88.0,100,stvo,49.05293,13.03865
30.825,551.1,6.97,12.85,88.0,100,stvo,49.05309,13.03889
30.85,552.9,7.38,9.75,88.0,100,stvo,49.05327,13.03911
30.875,554.7,7.74,9.16,88.0,100,stvo,49.05345,13.03931
30.9,556.5,8.05,8.75,88.0,100,stvo,49.05363,13.0395
30.925,558.5,8.32,6.29,88.0,100,stvo,49.05382,13.0397
30.95,560.7,8.53,8.26,88.0,100,stvo,49.05401,13.03988
30.975,562.9,8.68,15.27,88.0,100,stvo,49.05419,13.04009
31.0,565.3,8.78,19.46,88.0,100,stvo,49.05436,13.0403
31.025,567.7,8.85,17.93,87.7,100,stvo,49.05453,13.04053
31.05,570.1,8.84,22.17,81.5,100,stvo,49.05468,13.04079
31.075,572.5,8.73,21.59,74.9,100,stvo,49.0548,13.04108
31.1,574.8,8.52,15.69,67.6,100,stvo,49.05491,13.04138
31.125,577.1,8.19,17.24,59.5,100,stvo,49.055,13.04169
31.15,579.2,7.77,18.71,50.0,50,stvo,49.05508,13.04201
31.175,581.2,7.28,20.02,50.0,50,stvo,49.05516,13.04233
31.2,583.1,6.72,19.28,50.0,50,stvo,49.05521,13.04267
31.225,584.7,6.13,21.45,50.0,50,stvo,49.05523,13.043
31.25,586.2,5.53,15.73,50.0,50,stvo,49.05523,13.04335
31.275,587.5,4.93,14.06,50.0,50,stvo,49.05522,13.04369
31.3,588.6,4.32,12.24,50.0,50,stvo,49.05519,13.04403
31.325,589.5,3.7,14.36,50.0,50,stvo,49.05516,13.04437
31.35,590.3,3.11,18.11,50.0,50,stvo,49.05514,13.04471
31.375,590.9,2.58,21.54,50.0,50,stvo,49.05513,13.04505
31.4,591.4,2.11,25.65,50.0,50,stvo,49.05515,13.0454
31.425,591.9,1.74,28.86,50.0,50,stvo,49.0552,13.04573
31.45,592.2,1.46,29.61,50.0,50,stvo,49.05527,13.04605
31.475,592.3,1.29,31.43,50.0,50,stvo,49.05537,13.04636
31.5,592.4,1.22,26.79,50.0,50,stvo,49.0555,13.04664
31.525,592.5,1.22,20.75,50.0,50,stvo,49.05564,13.0469
31.55,592.6,1.28,17.53,50.0,50,stvo,49.05582,13.04711
31.575,592.7,1.41,15.94,50.0,50,stvo,49.056,13.04732
31.6,593.0,1.63,12.99,50.0,50,stvo,49.05617,13.04753
31.625,593.4,1.92,19.44,50.0,50,stvo,49.05634,13.04776
31.65,593.9,2.29,23.84,50.0,50,stvo,49.0565,13.04801
31.675,594.6,2.71,27.23,50.0,50,stvo,49.05663,13.04829
31.7,595.3,3.16,29.34,50.0,50,stvo,49.05673,13.04859
31.725,596.1,3.63,27.47,50.0,50,stvo,49.05682,13.04891
31.75,597.0,4.07,24.48,50.0,50,stvo,49.05687,13.04924
31.775,598.1,4.48,19.91,50.0,50,stvo,49.0569,13.04958
31.8,599.3,4.84,13.1,50.0,50,stvo,49.05691,13.04992
31.825,600.6,5.16,7.95,50.0,50,stvo,49.0569,13.05027
31.85,602.1,5.45,3.91,50.0,50,stvo,49.05689,13.05061
31.875,603.6,5.67,0.69,50.0,50,stvo,49.05688,13.05095
31.9,605.2,5.84,1.42,50.0,50,stvo,49.05687,13.05129
31.925,606.8,5.93,2.48,50.0,50,stvo,49.05686,13.05164
31.95,608.4,5.95,4.41,50.0,50,stvo,49.05685,13.05198
31.975,610.0,5.88,4.41,50.0,50,stvo,49.05684,13.05232
32.0,611.6,5.72,10.82,50.0,50,stvo,49.05684,13.05266
32.025,613.1,5.49,12.36,50.0,50,stvo,49.05685,13.05301
32.05,614.6,5.17,15.85,50.0,50,stvo,49.05686,13.05335
32.075,615.9,4.8,15.99,50.0,50,stvo,49.05691,13.05369
32.1,617.1,4.39,25.24,50.0,50,stvo,49.05696,13.05402
32.125,618.2,3.93,21.89,50.0,50,stvo,49.05704,13.05434
32.15,619.2,3.46,19.79,50.0,50,stvo,49.05712,13.05466
32.175,620.1,2.99,19.17,50.0,50,stvo,49.05725,13.05494
32.2,620.7,2.51,20.38,50.0,50,stvo,49.05739,13.05521
32.225,621.2,2.06,11.32,50.0,50,stvo,49.05753,13.05548
32.25,621.6,1.65,11.66,50.0,50,stvo,49.05769,13.05572
32.275,621.9,1.29,11.49,50.0,50,stvo,49.05785,13.05595
32.3,622.0,0.99,7.25,50.0,50,stvo,49.05802,13.05618
32.325,622.1,0.76,3.96,50.0,50,stvo,49.0582,13.05639
32.35,622.1,0.6,4.67,50.0,50,stvo,49.05838,13.05659
32.375,622.1,0.49,2.27,50.0,50,stvo,49.05856,13.0568
32.4,622.1,0.42,2.27,50.0,50,stvo,49.05874,13.05701
32.425,622.1,0.39,6.98,50.0,50,stvo,49.05892,13.05722
32.45,622.2,0.39,10.35,50.0,50,stvo,49.05909,13.05744
32.475,622.3,0.4,11.92,50.0,50,stvo,49.05926,13.05766
32.5,622.5,0.43,13.9,50.0,50,stvo,49.05942,13.0579
32.525,622.7,0.45,19.91,50.0,50,stvo,49.05956,13.05816
32.55,622.9,0.48,19.25,50.0,50,stvo,49.0597,13.05844
32.575,623.0,0.49,17.06,50.0,50,stvo,49.05982,13.05872
32.6,623.2,0.5,16.94,50.0,50,stvo,49.05992,13.05903
32.625,623.3,0.49,16.27,50.0,50,stvo,49.06,13.05936
32.65,623.4,0.46,11.61,50.0,50,stvo,49.06007,13.05968
32.675,623.4,0.44,8.33,50.0,50,stvo,49.06013,13.06001
32.7,623.5,0.42,7.15,50.0,50,stvo,49.06018,13.06035
32.725,623.6,0.4,4.8,50.0,50,stvo,49.06022,13.06068
32.75,623.7,0.38,2.12,56.7,100,stvo,49.06026,13.06102
32.775,623.8,0.37,0.76,62.7,100,stvo,49.0603,13.06136
32.8,623.9,0.35,0.0,68.1,100,stvo,49.06034,13.0617
32.825,624.0,0.33,0.0,73.2,100,stvo,49.06037,13.06203
32.85,624.1,0.28,0.0,77.9,100,stvo,49.06041,13.06237
32.875,624.2,0.2,0.01,82.3,100,stvo,49.06045,13.06271
32.9,624.3,0.08,0.01,86.5,100,stvo,49.06049,13.06305
32.925,624.4,-0.05,0.01,88.0,100,stvo,49.06053,13.06339
32.95,624.4,-0.2,0.01,88.0,100,stvo,49.06057,13.06373
32.975,624.4,-0.37,0.01,88.0,100,stvo,49.06061,13.06406
33.0,624.4,-0.53,1.73,88.0,100,stvo,49.06064,13.0644
33.025,624.2,-0.72,1.97,88.0,100,stvo,49.06068,13.06474
33.05,624.0,-0.93,6.12,88.0,100,stvo,49.06072,13.06508
33.075,623.6,-1.17,7.47,88.0,100,stvo,49.06077,13.06541
33.1,623.3,-1.43,9.28,88.0,100,stvo,49.06082,13.06575
33.125,622.9,-1.73,11.69,88.0,100,stvo,49.06088,13.06607
33.15,622.5,-2.03,13.57,88.0,100,stvo,49.06096,13.0664
33.175,622.1,-2.34,13.78,88.0,100,stvo,49.06104,13.06672
33.2,621.5,-2.67,12.44,88.0,100,stvo,49.06114,13.06702
33.225,620.9,-3.02,12.93,88.0,100,stvo,49.06125,13.06732
33.25,620.1,-3.39,8.95,88.0,100,stvo,49.06138,13.06761
33.275,619.2,-3.78,6.82,88.0,100,stvo,49.06151,13.06789
33.3,618.3,-4.18,2.74,88.0,100,stvo,49.06164,13.06816
33.325,617.2,-4.58,4.2,88.0,100,stvo,49.06178,13.06843
33.35,615.9,-4.95,1.9,88.0,100,stvo,49.06192,13.0687
33.375,614.6,-5.28,1.75,88.0,100,stvo,49.06206,13.06897
